"","ReleaseDate","Title","ProductionBudget","OpeningWeekend","DomesticBox Office","WorldwideBox Office","Trailer","MPAA_Rating","Production_Method","Genre","Running_Time","Keywords","Franchise","Production_Companies","Production_Countries","Source","Creative_Type","warner","Columbia","Universal_Pictures","Walt_Disney_Pictures","Marvel_Studios","Paramount_Pictures","Century_Fox","Relativity_Media","DreamWorks_Pictures","New_Line_Cinema","Dune_Entertainment","Canal_Plus","Regency_Enterprises","Lionsgate","BBC_Films","StudioCanal","Working_Title_Films","Blumhouse","BFI","France","Cine_Plus","Participant_Media","Village_Roadshow_Productions","Metro_Goldwyn_Mayer_Pictures","Year","month"
"40","Jul 1, 2016","The Legend of Tarzan",1.8e+08,38527856,126643061,348904242,1,"PG-13","Live Action","Adventure",110,"Africa, Animal Lead, Government Corruption",0,"Warner Bros., Village Roadshow Productions, RatPac Entertainment, Dune Entertainment, Jerry Weintraub, Riche-Ludwig, Beaglepug","United States","Based on Fiction Book/Short Story","Historical Fiction",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,"Jul"
"41","May 20, 2016","The Nice Guys",5e+07,11203270,36261763,59597115,1,"R","Live Action","Black Comedy",116,"Private Investigator, 1970s, Los Angeles, Missing Person, Government Corruption",0,"Warner Bros., Silver Pictures, Waypoint Entertainment","United States","Original Screenplay","Historical Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,"May"
"42","Mar 25, 2016","Batman v Superman: Dawn of …",2.5e+08,166007347,330360194,867504099,1,"PG-13","Live Action","Action",151,"Franchise Crossover, D.C. Comics, Vigilante, Non-Chronological, Dream Sequence, Prophetic Dreams",1,"Warner Bros., RatPac Entertainment, Dune Entertainment, Atlas Entertainment, Cruel and Unusual Films","United States","Based on Comic/Graphic Novel","Super Hero",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,"Mar"
"43","Mar 18, 2016","Midnight Special",1.8e+07,190012,3712282,7680250,1,"PG-13","Live Action","Drama",102,"Fugitive / On the Run, Cults, Religious",0,"Warner Bros., RatPac Entertainment, Dune Entertainment, Faliro House Productions, Tri State Pictures","United States","Original Screenplay","Science Fiction",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,"Mar"
"44","Dec 11, 2015","In the Heart of the Sea",1e+08,11053366,25020758,89693309,1,"PG-13","Live Action","Adventure",121,"Animals Gone Bad, On a Boat, Marooned, Cannibalism, 1800s, Same Role, Multiple Actors, Lost At Sea",0,"Warner Bros., Village Roadshow Productions, Cott Productions    , Enelmar Productions, A.I.E. , Roth Films, Spring Creek    , Imagine Entertainment, Kia Jam Productions, RatPac Entertainment, Dune Entertainment","United States","Based on Real Life Events","Dramatization",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,"Dec"
"45","Nov 25, 2015","Creed",3.7e+07,29632823,109767581,173567581,1,"PG-13","Live Action","Drama",133,"Boxing, Delayed Sequel, Inspirational Coach, Philadelphia",1,"Metro-Goldwyn-Mayer Pictures, Warner Bros., New Line Cinema, Chartoff Winkler Productions","United States","Original Screenplay","Contemporary Fiction",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,"Nov"
"46","Oct 30, 2015","Our Brand is Crisis",2.8e+07,3249242,7002261,8594558,1,"R","Live Action","Drama",100,"Bolivia, Political, Political Campaign, 2000s, Professional Rivalry",0,"Participant Media, Warner Bros., Smokehouse Pictures, RatPac Entertainment, Dune Entertainment","United States","Based on Movie","Contemporary Fiction",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,"Oct"
"47","Oct 9, 2015","Pan",1.5e+08,15315435,35088320,151525973,1,"PG","Live Action","Adventure",111,"Pirates, Fairies, 3-D, Origin Story, Orphan, Whitewashed Casting, 1940s, Character POV shot, 1930s, Surprise Twist, Native Americans, Coming of Age, Kidnap, Slow Motion Scene, Swashbuckler",0,"Warner Bros., Berlanti Productions, RatPac Entertainment, Dune Entertainment","United States","Based on Fiction Book/Short Story","Fantasy",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,"Oct"
"48","Sep 18, 2015","Black Mass",5.3e+07,22635037,62575678,98837872,1,"R","Live Action","Drama",122,"Hitmen, Biography, 1970s, Boston, Organized Crime, Mafia, FBI, Crime Thriller, True Crime, Confidential Informant, 1980s",0,"Warner Bros., Cross Creek Pictures, Le Grisbi, Free State Pictures, Head Gear Films, RatPac Entertainment, Dune Entertainment, Vendian Entertainment","United States","Based on Factual Book/Article","Dramatization",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,"Sep"
"49","Jul 1, 2015","Magic Mike XXL",14500000,12857184,66013057,123664233,1,"R","Live Action","Comedy",115,"Strippers / Stripping, Retirement, One Last Job, Screenplay Written By the Star",1,"Warner Bros., RatPac Entertainment, Dune Entertainment","United States","Original Screenplay","Contemporary Fiction",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,"Jul"
"50","Mar 27, 2015","Get Hard",4e+07,33803253,90411453,106511453,1,"R","Live Action","Comedy",99,"White Collar Crime, Buddy Comedy, Prison, Bigotry, Falsely Accused, Intertitle",0,"Gary Sanchez Productions, Warner Bros., RatPac Entertainment, Dune Entertainment","United States","Original Screenplay","Contemporary Fiction",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,"Mar"
"51","Feb 27, 2015","Zhong Kui fu mo: Xue yao mo…",NA,73817,165428,64036296,0,"Not Rated","Live Action","Action",118,"3-D, Romance, Chinese Mythology, 3-D - Shot in 3-D",0,"International Media Co., Ltd, Beijing Enlight Pictures, Village Roadshow Asia, Warner Bros., K Pictures     , Shenzhen Wus Entertainment Co. , Wanda Media","China,Hong Kong,United States","Based on Folk Tale/Legend/Fairytale","Fantasy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,"Feb"
"52","Feb 6, 2015","Jupiter Ascending",1.79e+08,18372372,47482519,181982519,1,"PG-13","Live Action","Action",127,"Royalty, Alien Invasion, Romance, Space Opera, Sibling Rivalry, Animal Lead, Animal Hybrids",0,"Warner Bros., Village Roadshow Productions, Anarchos Productions, RatPac Entertainment, Dune Entertainment","United States","Original Screenplay","Science Fiction",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,"Feb"
"53","Jun 6, 2014","Edge of Tomorrow",1.78e+08,28760246,100206256,370541256,1,"PG-13","Live Action","Action",136,"Alien Invasion, War, Time Travel, Visual Effects",0,"Warner Bros., Village Roadshow Productions, RatPac Entertainment, Dune Entertainment","United States","Based on Comic/Graphic Novel","Science Fiction",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,"Jun"
"54","Apr 4, 2014","Island of Lemurs: Madagascar",NA,188307,11111906,11385187,1,"G","Live Action","Documentary",39,"Nature Documentary, Animal Lead, Environment, Agitprop, Voiceover/Narration, 3-D, 3-D - Shot in 3-D, Digital Cinematography",0,"Warner Bros., IMAX Corporation","United States","Based on Real Life Events","Factual",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,"Apr"
"55","Dec 25, 2013","Grudge Match",4e+07,7021993,29807260,69807260,1,"PG-13","Live Action","Comedy",113,"Boxing, Comeback, Retirement, Out of Retirement",0,"Warner Bros., Gerber Pictures, Callahan Filmworks","United States","Original Screenplay","Contemporary Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,"Dec"
"56","Oct 4, 2013","Gravity",1.1e+08,55785112,274092705,693698673,1,"PG-13","Live Action","Thriller/Suspense",91,"3-D, Space Program, Marooned, Rescue, 3-D - Shot in 3-D, One Last Job, Death of a Son or Daughter, Hallucinations, Voiceover/Narration, 2014 Oscars Best Picture Nominee",0,"Warner Bros., Esperanto Filmoj, Heyday Films","United Kingdom,United States","Original Screenplay","Contemporary Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,"Oct"
"57","Aug 30, 2013","Getaway",1.8e+07,4503892,10501938,11813989,1,"PG-13","Live Action","Thriller/Suspense",89,"Kidnap, Rescue, Hackers, Internet, Car Chase, Auto Racing, Unnamed Character, Surprise Twist",0,"Warner Bros., Dark Castle Entertainment, After Dark Films, Signature Entertainment, Silver Reel Entertainment","Bulgaria,United States","Original Screenplay","Contemporary Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,"Aug"
"58","Jul 12, 2013","Pacific Rim",1.9e+08,37285325,101802906,411002906,1,"PG-13","Live Action","Action",131,"End of the World, Visual Effects, Robot, Kaiju, Creature Features, Lovecraftian, Prologue, Voiceover/Narration, 3-D, Mecha, Survivor's Guilt",1,"Warner Bros., Legendary Pictures, Guillermo del Toro, DDY","United States","Original Screenplay","Science Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,"Jul"
"59","Jun 14, 2013","Man of Steel",2.25e+08,116619362,291045518,667999518,1,"PG-13","Live Action","Action",142,"D.C. Comics, Friendly Alien on Earth, Alien Invasion, Young Child Dealing with the Death of a Parent, Adopted Family, Visual Effects, Reboot, 3-D, Life on a Farm",1,"Warner Bros., Legendary Pictures, Syncopy","United States","Based on Comic/Graphic Novel","Super Hero",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,"Jun"
"60","May 23, 2013","The Hangover 3",1.03e+08,41671198,112200072,362000072,1,"R","Live Action","Comedy",100,"Mental Illness, Organized Crime, Kidnap, Rescue, Ensemble",1,"Warner Bros., Legendary Pictures, Green Hat Films, Todd Phillips","United States","Original Screenplay","Contemporary Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,"May"
"61","May 10, 2013","The Great Gatsby",1.9e+08,50085184,144840419,351040419,1,"PG-13","Live Action","Drama",141,"Romance, Costume Drama, Unrequited Love, Relationships Gone Wrong, Ensemble, World War I, Returning Soldiers, Wall Street, 3-D, Intentionally Anachronistic",0,"Warner Bros., Village Roadshow Productions, A&E Indiefilms, Bazmark, Red Wagon Entertainment","United States","Based on Fiction Book/Short Story","Historical Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,"May"
"62","Apr 12, 2013","42",3.1e+07,27487144,95020213,97470701,1,"PG-13","Live Action","Drama",88,"Baseball, Bigotry, Discrimination, African-American, Biography, Inspirational Sports",0,"Warner Bros., Legendary Pictures, Brian Helgeland","United States","Based on Real Life Events","Dramatization",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,"Apr"
"63","Feb 1, 2013","Bullet to the Head",5.5e+07,4548201,9489829,22597969,1,"R","Live Action","Action",91,"Hitmen, Buddy Cop, Kidnap, Rescue, Revenge, Martial Arts, Organized Crime",0,"Warner Bros., Dark Castle Entertainment, IM Global, Millar/Gough Ink, After Dark Films","United States","Based on Comic/Graphic Novel","Contemporary Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,"Feb"
"64","Jan 11, 2013","Gangster Squad",6e+07,17070347,46000903,104100903,1,"R","Live Action","Drama",110,"Organized Crime, Mafia, Narcotics, Prostitution, Gambling, Corrupt Cops, Government Corruption, Film Noir, Ensemble",0,"Warner Bros., Village Roadshow Productions, Lin Pictures, Kevin McCormick","United States","Based on Factual Book/Article","Dramatization",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,"Jan"
"65","Oct 26, 2012","Cloud Atlas",1.02e+08,9612247,27108272,130673154,1,"R","Live Action","Drama",172,"IMAX: DMR, Cloning, Dystopia, Same Actor, Multiple Roles, Ensemble, Post Apocalypse, Segments, Cross-Dressing, Genderbending Casting, Whitewashed Casting, Invented Language, LGBT, Conspiracy Theory, Investigative Journalist",0,"Warner Bros., Cloud Atlas X-Filme Creative Pool Anarchos, A Company, ARD/Degeto","Germany","Based on Fiction Book/Short Story","Multiple Creative Types",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,"Oct"
"66","Oct 12, 2012","Argo",44500000,19458109,136025503,227140757,1,"R","Live Action","Thriller/Suspense",120,"Secret Agent, Rescue, Movie Business, Rebellion, Undercover, Hostage, Political, False Identity, Oscars Best Picture Winner, 2013 Oscars Best Picture Nominee",0,"Warner Bros., GK Films, Smoke House Pictures","United States","Based on Factual Book/Article","Historical Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,"Oct"
"67","Oct 9, 2012","Happiness is...Peanuts: Go,…",NA,NA,NA,NA,0,NA,"Hand Animation","Comedy",300,NA,0,"Warner Bros.",NA,"Based on Comic/Graphic Novel","Kids Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,"Oct"
"68","Sep 21, 2012","Trouble with the Curve",6e+07,12162040,35763137,47818913,1,"PG-13","Live Action","Drama",111,"Baseball, Autumn Years, Lawyers, Dysfunctional Family",0,"Warner Bros., Malpaso Productions","United States","Original Screenplay","Contemporary Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,"Sep"
"69","Aug 24, 2012","The Apparition",1.7e+07,2841488,4936819,10637281,1,"PG-13","Live Action","Horror",82,"Paranormal Investigation, Hauntings, Academics, France, Vatican City",0,"Warner Bros., Dark Castle Entertainment","United States","Original Screenplay","Contemporary Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,"Aug"
"70","Aug 10, 2012","The Campaign",9.5e+07,26588460,86907746,104907746,1,"R","Live Action","Comedy",85,"Political, Political Campaign, Corporate Malfeasance, Government Corruption, Gratuitous Cameos",0,"Warner Bros., Gary Sanchez Productions, Everyman Pictures","United States","Original Screenplay","Contemporary Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,"Aug"
"71","Jul 20, 2012","The Dark Knight Rises",2.75e+08,160887295,448139099,1084439099,1,"PG-13","Live Action","Action",164,"Vigilante, Terrorism, Fugitive / On the Run, Non-Chronological, Surprise Twist, Secret Identity, IMAX: DMR",1,"Warner Bros., Legendary Pictures, Syncopy","United States","Based on Comic/Graphic Novel","Super Hero",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,"Jul"
"72","Jun 29, 2012","Magic Mike",7e+06,39127170,113721571,170549753,1,"R","Live Action","Comedy",109,"Autobiographical, Screenplay Written By the Star, Inspired by a True Story, Strippers / Stripping, Romance",1,"Warner Bros., Nick Wechsler, Gregory Jacobs, Iron Horse, Extension 765","United States","Original Screenplay","Contemporary Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,"Jun"
"73","May 11, 2012","Dark Shadows",1.5e+08,29685274,79727149,238202668,1,"PG-13","Live Action","Black Comedy",112,"Vampire, Curses, Time Travel, Culture Clash, Unrequited Love, Dysfunctional Family, Romance, Epilogue, Voiceover/Narration, Non-Chronological, Werewolf, Mental Illness, Hauntings, IMAX: DMR, Prologue, Orphan, Suicide, Reincarnation, Dream Sequence, Young Child Dealing with the Death of a Parent, Abandoned Child, 1700s, Horror Comedy",0,"Warner Bros., Village Roadshow Productions, Infinitum Nihil, GK Films, Zancuk Company","United States","Based on TV","Fantasy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2012,"May"
"74","Apr 20, 2012","The Lucky One",2.5e+07,22518358,60457138,96633833,1,"PG-13","Live Action","Drama",81,"Romance, Iraq War, Returning Soldiers, Relationships Gone Wrong",0,"Warner Bros., Village Roadshow Productions, Di Novi Pictures","United States","Based on Fiction Book/Short Story","Contemporary Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2012,"Apr"
"75","Mar 30, 2012","Wrath of the Titans",1.5e+08,33457188,83670083,305270083,1,"PG-13","Animation/Live Action","Adventure",99,"3-D, Gods and Goddesses, Visual Effects, Sword & Sorcerer, Monster, Rescue, Heaven and Hell, Dysfunctional Family, IMAX: DMR, Sword and Sandal",1,"Warner Bros., Legendary Pictures, Furia de Titanes II, A.I.E, Thunder Road Film, Cott Productions    ","United Kingdom,United States","Based on Folk Tale/Legend/Fairytale","Fantasy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,"Mar"
"76","Mar 2, 2012","Project X",1.2e+07,21051363,54731865,103028188,1,"R","Live Action","Comedy",87,"Epilogue, Parties Gone Wild, Filmed By a Character, Loss Of Virginity, Black Out Drunk, Inspired by a True Story, Found Footage",1,"Warner Bros., Silver Pictures, Green Hat Films","United States","Original Screenplay","Contemporary Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,"Mar"
"77","Dec 25, 2011","Extremely Loud and Incredib…",4e+07,72348,31847881,55247881,1,"PG-13","Live Action","Drama",129,"9/11, Young Child Dealing with the Death of a Parent, Unnamed Character, Terrorism, Autism, Death of a Spouse or Fiancée / Fiancé, Ensemble, Inspired by a True Story, Depression, Voiceover/Narration, 2012 Oscars Best Picture Nominee",0,"Warner Bros., Scott Rudin Productions","United States","Based on Fiction Book/Short Story","Historical Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,"Dec"
"78","Dec 16, 2011","Sherlock Holmes: A Game of …",1.25e+08,39637079,186848418,535663443,1,"PG-13","Live Action","Action",129,"Terrorism, Undercover, Cross-Dressing, Secret Identity, Costume Drama, Visual Effects, Private Investigator",1,"Warner Bros., Village Roadshow Productions, Silver Pictures, Wigram Productions","United States","Based on Fiction Book/Short Story","Historical Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011,"Dec"
"79","Nov 9, 2011","J. Edgar",3.5e+07,11217324,37306030,84606030,1,"R","Live Action","Drama",137,"Political, Biography, LGBT",0,"Warner Bros., Imagine Entertainment, Malpaso Productions","United States","Based on Real Life Events","Dramatization",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,"Nov"
"80","Sep 9, 2011","Contagion",6e+07,22403596,75658097,137551594,1,"PG-13","Live Action","Thriller/Suspense",105,"Medical and Hospitals, Epidemic, Doctors, End of the World, Ensemble, Internet, News, Death of a Spouse or Fiancée / Fiancé, Young Child Dealing with the Death of a Parent, Non-Chronological, IMAX: DMR",0,"Warner Bros., Participant Media, Image Nation Abu Dhabi, Double Feature Films","United Arab Emirates,United States","Original Screenplay","Science Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,"Sep"
"81","Jul 29, 2011","Crazy, Stupid, Love",5e+07,19104303,84351197,147142328,1,"PG-13","Live Action","Comedy",118,"Relationships Gone Wrong, Relationship Advice, Romance, Coming of Age, Divorcée Romance, Babysitters",0,"Warner Bros., Carousel Films, Di Novi Pictures","United States","Original Screenplay","Contemporary Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,"Jul"
"82","Jul 15, 2011","Harry Potter and the Deathl…",1.25e+08,169189427,381011219,1341511219,1,"PG-13","Animation/Live Action","Adventure",131,"Boarding School, Good vs. Evil, Non-Chronological, Dragon, Epilogue, Werewolf, Ensemble, Visual Effects, 3-D, IMAX: DMR",1,"Warner Bros., Heyday Films","United Kingdom,United States","Based on Fiction Book/Short Story","Fantasy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,"Jul"
"83","Jun 17, 2011","Green Lantern",2e+08,53174303,116601172,219535492,1,"PG-13","Animation/Live Action","Action",113,"D.C. Comics, Friendly Alien on Earth, Origin Story, Mad Scientist, Visual Effects, Epilogue, Alien Invasion, Non-Chronological, 3-D, Development Hell",0,"De Line Pictures, Warner Bros.","United States","Based on Comic/Graphic Novel","Super Hero",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,"Jun"
"84","May 26, 2011","The Hangover Part II",8e+07,85946294,254464305,586464305,1,"R","Live Action","Comedy",102,"Animal Lead, Bachelor Party, Faulty Memory, Narcotics, Black Out Drunk, Wedding Day, Organized Crime, Gratuitous Cameos, Surprise Twist, Day After, Waking Up in an Unknown Location",1,"Warner Bros., Legendary Pictures, Green Hat Films","United States","Original Screenplay","Contemporary Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,"May"
"85","Apr 8, 2011","Born to be Wild 3D",NA,871478,25614487,36283784,1,"G","Live Action","Documentary",40,"3-D, Voiceover/Narration, Animal Lead, Orphan, Animal Rights",0,"Warner Bros.","United States","Based on Real Life Events","Factual",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,"Apr"
"86","Apr 8, 2011","No Eres Tu, Soy Yo",NA,588938,1339911,1339911,0,"PG-13","Live Action","Romantic Comedy",99,"Romance, Relationships Gone Wrong, Foreign Language, Doctors, Immigration",0,"Río Negro, Barracuda Films, Warner Bros., Pantelion Films","Mexico","Remake","Contemporary Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,"Apr"
"87","Mar 25, 2011","Sucker Punch",7.5e+07,19058199,36392502,89758389,1,"R","Live Action","Action",110,"Prostitution, Mental Illness, Sex Crimes, Dragon, Medical and Hospitals, Escape, Ensemble, Visual Effects, Dystopia, Dysfunctional Family, Robot, Steampunk, War, IMAX: DMR",0,"Warner Bros., Cruel and Unusual Films, Lennox House Films, Legendary Pictures","Canada,United States","Original Screenplay","Fantasy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,"Mar"
"88","Mar 11, 2011","Red Riding Hood",4.2e+07,14005335,37662162,91678442,1,"PG-13","Live Action","Thriller/Suspense",120,"Dysfunctional Family, Relationships Gone Wrong, Surprise Twist, Curses, Romance, Werewolf",0,"Warner Bros., Appian Way","Canada,United States","Based on Folk Tale/Legend/Fairytale","Fantasy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,"Mar"
"89","Feb 18, 2011","Unknown",4e+07,21856389,63686397,136123083,1,"PG-13","Live Action","Thriller/Suspense",108,"Faulty Memory, Mistaken Identity, Surprise Twist, Terrorism",0,"Warner Bros., Dark Castle Entertainment","Germany,United Kingdom,United States","Original Screenplay","Contemporary Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,"Feb"
"91","Aug 27, 2010","Centurion",1.5e+07,42826,123570,7885048,0,"R","Live Action","Action",97,"War, Sword and Sandal",0,"Magnet Releasing, Pathe, UK Film Council, Warner Bros., Canal Plus, Celador Films, Cinecinema","United Kingdom","Original Screenplay","Historical Fiction",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2010,"Aug"
"92","Apr 1, 2010","Clash of the Titans",1.25e+08,61235105,163214888,493214888,1,"PG-13","Live Action","Action",106,"3-D, Remake, Gods and Goddesses, Monster, Visual Effects, Sword and Sandal",1,"Legendary Pictures, Warner Bros., Thunder Road Film, Zancuk Company","United States","Remake","Fantasy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,"Apr"
"93","Mar 19, 2010","Hubble 3D",NA,413477,51953160,67788937,1,"G","Live Action","Documentary",44,"3-D, Space Program, Edutainment, IMAX: DMR, 3-D - Shot in 3-D, Voiceover/Narration",0,"Warner Bros., IMAX Corporation","United States","Based on Real Life Events","Factual",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,"Mar"
"94","Feb 26, 2010","Cop Out",3.7e+07,18211126,44875481,55909910,1,"R","Live Action","Comedy",107,NA,0,"Warner Bros.","United States","Original Screenplay","Contemporary Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,"Feb"
"95","Jan 29, 2010","Edge of Darkness",6e+07,17214384,43313890,82812456,1,"R","Live Action","Drama",120,NA,0,"Warner Bros., GK Films, BBC Films, Icon Productions","United Kingdom,United States","Based on TV","Contemporary Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2010,"Jan"
"96","Dec 25, 2009","Sherlock Holmes",9e+07,62304277,209028679,498438212,1,"PG-13","Live Action","Adventure",133,"Private Investigator, Bare Knuckle Fighting",1,"Warner Bros., Village Roadshow Productions, Silver Pictures, Wigram Productions","United States","Based on Fiction Book/Short Story","Historical Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2009,"Dec"
"97","Nov 25, 2009","Ninja Assassin",5e+07,13316158,38122883,62209892,1,"R","Live Action","Action",99,NA,0,"Warner Bros., Legendary Pictures, Dark Castle Entertainment, Silver Pictures, Anarchos Productions","United States","Original Screenplay","Contemporary Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,"Nov"
"98","Oct 16, 2009","Where the Wild Things Are",1e+08,32695407,77233467,99123656,0,"PG","Live Action","Adventure",100,"IMAX: DMR",0,"Legendary Pictures, Village Roadshow Productions, Warner Bros.","United States","Based on Fiction Book/Short Story","Fantasy",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2009,"Oct"
"99","Jun 5, 2009","The Hangover",3.5e+07,44979319,277322503,465764086,0,"R","Live Action","Comedy",100,"Black Out Drunk, Day After, Accidental Engagement or Marriage, Body in a Trunk",1,"Warner Bros., Legendary Pictures, Green Hat Films","United States","Original Screenplay","Contemporary Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,"Jun"
"100","Feb 13, 2009","Under the Sea 3D",NA,661185,35672566,46311312,0,"G","Live Action","Documentary",41,"3-D, Underwater, Edutainment, Environment, Animal Lead, IMAX: DMR, 3-D - Shot in 3-D, Voiceover/Narration",0,"Warner Bros., IMAX Corporation","United States","Based on Real Life Events","Factual",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,"Feb"
"101","Dec 19, 2008","Yes Man",5e+07,18262471,97690976,225990976,0,"PG-13","Live Action","Comedy",104,NA,0,"Warner Bros., Village Roadshow Productions, Heyday Films, Zancuk Company","United States","Based on Fiction Book/Short Story","Contemporary Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2008,"Dec"
